wallet_address,total_tx,duration_days,tx_per_day,total_deposit_usd,total_borrow_usd,total_repay_usd,total_redeem_usd,repay_ratio,redeem_ratio,num_liquidations,num_deposits,num_borrows,num_repays,num_redeems,active_days,credit_score
0x028c0a2384ee76c564023f477b5d318a89161c16,21,33,0.6363636363636364,7.251816564493086e+20,0.0,0.0,1.1027257369276916e+20,1.0,0.152062000896016,0,"wallet_address
0x028c0a2384ee76c564023f477b5d318a89161c16    13
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","wallet_address
0x028c0a2384ee76c564023f477b5d318a89161c16    8
Name: num_redeems, dtype: int64","wallet_address
0x028c0a2384ee76c564023f477b5d318a89161c16    21
Name: active_days, dtype: int64",591.1574362740348
0x028c68b65e6c87ede62b33c62824cd65c80e2b2d,40,88,0.4545454545454545,2.9765179047817788e+22,6.995279583323275e+21,0.0,1.76043324372117e+21,0.0,0.0591440501968099,0,"wallet_address
0x028c68b65e6c87ede62b33c62824cd65c80e2b2d    29
Name: num_deposits, dtype: int64","wallet_address
0x028c68b65e6c87ede62b33c62824cd65c80e2b2d    10
Name: num_borrows, dtype: int64","Series([], Name: num_repays, dtype: int64)","wallet_address
0x028c68b65e6c87ede62b33c62824cd65c80e2b2d    1
Name: num_redeems, dtype: int64","wallet_address
0x028c68b65e6c87ede62b33c62824cd65c80e2b2d    40
Name: active_days, dtype: int64",698.6310495257736
0x028c6ca71aee61d84266c8ebd639e2db5800018c,1,1,1.0,1111407.2426896277,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x028c6ca71aee61d84266c8ebd639e2db5800018c    1
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x028c6ca71aee61d84266c8ebd639e2db5800018c    1
Name: active_days, dtype: int64",610.0
0x028d10812993bf789c9c8789316f03e1985f07f2,13,73,0.1780821917808219,2.69383464357536e+22,12012302962.532372,12045560251.9956,74938993265.95642,1.0,2.7818705741527825e-12,0,"wallet_address
0x028d10812993bf789c9c8789316f03e1985f07f2    4
Name: num_deposits, dtype: int64","wallet_address
0x028d10812993bf789c9c8789316f03e1985f07f2    1
Name: num_borrows, dtype: int64","wallet_address
0x028d10812993bf789c9c8789316f03e1985f07f2    1
Name: num_repays, dtype: int64","wallet_address
0x028d10812993bf789c9c8789316f03e1985f07f2    7
Name: num_redeems, dtype: int64","wallet_address
0x028d10812993bf789c9c8789316f03e1985f07f2    13
Name: active_days, dtype: int64",801.78082191753
0x028d51a69dd481428f5f1f3b222fd7328f155403,1,1,1.0,1.004910755186299e+18,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x028d51a69dd481428f5f1f3b222fd7328f155403    1
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x028d51a69dd481428f5f1f3b222fd7328f155403    1
Name: active_days, dtype: int64",610.0
0x028da245d4add9bb4dd4a6ba2c0be7b683f0ab69,2,12,0.1666666666666666,1206582.233153032,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x028da245d4add9bb4dd4a6ba2c0be7b683f0ab69    2
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x028da245d4add9bb4dd4a6ba2c0be7b683f0ab69    2
Name: active_days, dtype: int64",601.6666666666667
0x028db8e94e0836bdaeba5b743e0d400a3f9e90df,24,14,1.7142857142857142,2.819395205662386e+23,5.843192960961501e+22,5.127877400834431e+22,0.0,0.8775813900197874,0.0,0,"wallet_address
0x028db8e94e0836bdaeba5b743e0d400a3f9e90df    13
Name: num_deposits, dtype: int64","wallet_address
0x028db8e94e0836bdaeba5b743e0d400a3f9e90df    8
Name: num_borrows, dtype: int64","wallet_address
0x028db8e94e0836bdaeba5b743e0d400a3f9e90df    3
Name: num_repays, dtype: int64","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x028db8e94e0836bdaeba5b743e0d400a3f9e90df    24
Name: active_days, dtype: int64",829.3847181408784
0x028e086f46912e677b909e30500c535aa10766b9,17,22,0.7727272727272727,4.897962800004158e+21,3671396249.545672,3775556007.8024936,5.346093011085935e+21,1.0,1.0,0,"wallet_address
0x028e086f46912e677b909e30500c535aa10766b9    5
Name: num_deposits, dtype: int64","wallet_address
0x028e086f46912e677b909e30500c535aa10766b9    3
Name: num_borrows, dtype: int64","wallet_address
0x028e086f46912e677b909e30500c535aa10766b9    3
Name: num_repays, dtype: int64","wallet_address
0x028e086f46912e677b909e30500c535aa10766b9    6
Name: num_redeems, dtype: int64","wallet_address
0x028e086f46912e677b909e30500c535aa10766b9    17
Name: active_days, dtype: int64",707.7272727272727
0x028e7eefc575b3113dc5aca8ff3177e330e0219d,3,1,3.0,4.146968578817261e+16,49797.97511120574,0.0,0.0,0.0,0.0,0,"wallet_address
0x028e7eefc575b3113dc5aca8ff3177e330e0219d    2
Name: num_deposits, dtype: int64","wallet_address
0x028e7eefc575b3113dc5aca8ff3177e330e0219d    1
Name: num_borrows, dtype: int64","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x028e7eefc575b3113dc5aca8ff3177e330e0219d    3
Name: active_days, dtype: int64",730.0
0x028edad1e233e1d094925ee54d71368bce668f36,65,36,1.805555555555556,3.286233513316945e+21,6.002075849900989e+21,1.773362491771259e+21,1.920778275839385e+21,0.2954581941513638,0.5844923277836869,0,"wallet_address
0x028edad1e233e1d094925ee54d71368bce668f36    22
Name: num_deposits, dtype: int64","wallet_address
0x028edad1e233e1d094925ee54d71368bce668f36    25
Name: num_borrows, dtype: int64","wallet_address
0x028edad1e233e1d094925ee54d71368bce668f36    12
Name: num_repays, dtype: int64","wallet_address
0x028edad1e233e1d094925ee54d71368bce668f36    6
Name: num_redeems, dtype: int64","wallet_address
0x028edad1e233e1d094925ee54d71368bce668f36    64
Name: active_days, dtype: int64",830.0605033620504
0x028f328c1e4ca62717b830db377ee1582bc1ece2,30,113,0.2654867256637168,9.883518432956566e+21,3946646560.2308526,4086491274.320137,8.039957494585895e+21,1.0,0.8134711893465669,0,"wallet_address
0x028f328c1e4ca62717b830db377ee1582bc1ece2    13
Name: num_deposits, dtype: int64","wallet_address
0x028f328c1e4ca62717b830db377ee1582bc1ece2    3
Name: num_borrows, dtype: int64","wallet_address
0x028f328c1e4ca62717b830db377ee1582bc1ece2    1
Name: num_repays, dtype: int64","wallet_address
0x028f328c1e4ca62717b830db377ee1582bc1ece2    13
Name: num_redeems, dtype: int64","wallet_address
0x028f328c1e4ca62717b830db377ee1582bc1ece2    30
Name: active_days, dtype: int64",721.3077483219805
0x028ff776949531aada1fe98372b0f596cf170563,17,30,0.5666666666666667,3446068633.0314584,1939803347.9900107,1952862825.2753465,3457616100.256675,1.0,1.0,0,"wallet_address
0x028ff776949531aada1fe98372b0f596cf170563    5
Name: num_deposits, dtype: int64","wallet_address
0x028ff776949531aada1fe98372b0f596cf170563    3
Name: num_borrows, dtype: int64","wallet_address
0x028ff776949531aada1fe98372b0f596cf170563    3
Name: num_repays, dtype: int64","wallet_address
0x028ff776949531aada1fe98372b0f596cf170563    6
Name: num_redeems, dtype: int64","wallet_address
0x028ff776949531aada1fe98372b0f596cf170563    17
Name: active_days, dtype: int64",705.6666666666666
0x029006c55f810a12a7e2e4d2ab756417e8e511e2,2,2,1.0,3.2376920780653143e+18,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x029006c55f810a12a7e2e4d2ab756417e8e511e2    2
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x029006c55f810a12a7e2e4d2ab756417e8e511e2    2
Name: active_days, dtype: int64",610.0
0x029083b69bbba772dafec650c4e23f6490d93125,8,44,0.1818181818181818,1.0022981092475132e+22,4.193828581005131e+21,4.181826997082159e+21,9.963102480553843e+21,0.9971382750412522,0.9940258680158298,4,"wallet_address
0x029083b69bbba772dafec650c4e23f6490d93125    1
Name: num_deposits, dtype: int64","wallet_address
0x029083b69bbba772dafec650c4e23f6490d93125    1
Name: num_borrows, dtype: int64","wallet_address
0x029083b69bbba772dafec650c4e23f6490d93125    1
Name: num_repays, dtype: int64","wallet_address
0x029083b69bbba772dafec650c4e23f6490d93125    1
Name: num_redeems, dtype: int64","wallet_address
0x029083b69bbba772dafec650c4e23f6490d93125    8
Name: active_days, dtype: int64",502.7017675124737
0x0290db8c9e32507d9ff1dd5a5bdcff32ac88ba09,2,14,0.1428571428571428,101841656.82489596,0.0,0.0,102516034.19024844,1.0,1.0,0,"wallet_address
0x0290db8c9e32507d9ff1dd5a5bdcff32ac88ba09    1
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","wallet_address
0x0290db8c9e32507d9ff1dd5a5bdcff32ac88ba09    1
Name: num_redeems, dtype: int64","wallet_address
0x0290db8c9e32507d9ff1dd5a5bdcff32ac88ba09    2
Name: active_days, dtype: int64",501.42857142857144
0x0291f3886409579b55806283a1e3865b82d2ff74,16,75,0.2133333333333333,1.961245071528123e+22,0.0,0.0,1.2577624970202964e+22,1.0,0.6413081747301976,0,"wallet_address
0x0291f3886409579b55806283a1e3865b82d2ff74    13
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","wallet_address
0x0291f3886409579b55806283a1e3865b82d2ff74    3
Name: num_redeems, dtype: int64","wallet_address
0x0291f3886409579b55806283a1e3865b82d2ff74    16
Name: active_days, dtype: int64",538.0025158603136
0x02924ba1974a33fe4563a1f2b762847a2233d496,14,9,1.5555555555555556,8.314628948191035e+21,12975745959.276306,13011012141.6284,8.20608900628434e+21,1.0,0.9869459067165818,0,"wallet_address
0x02924ba1974a33fe4563a1f2b762847a2233d496    5
Name: num_deposits, dtype: int64","wallet_address
0x02924ba1974a33fe4563a1f2b762847a2233d496    1
Name: num_borrows, dtype: int64","wallet_address
0x02924ba1974a33fe4563a1f2b762847a2233d496    2
Name: num_repays, dtype: int64","wallet_address
0x02924ba1974a33fe4563a1f2b762847a2233d496    6
Name: num_redeems, dtype: int64","wallet_address
0x02924ba1974a33fe4563a1f2b762847a2233d496    14
Name: active_days, dtype: int64",716.8609648838974
0x0292c117e0fc26212b22c5843b9755e7b676c6c0,5,26,0.1923076923076923,0.0,3.9638762071584e+20,6.573495555522877e+20,1.7557913379905596e+21,1.0,1.0,0,"Series([], Name: num_deposits, dtype: int64)","wallet_address
0x0292c117e0fc26212b22c5843b9755e7b676c6c0    1
Name: num_borrows, dtype: int64","wallet_address
0x0292c117e0fc26212b22c5843b9755e7b676c6c0    2
Name: num_repays, dtype: int64","wallet_address
0x0292c117e0fc26212b22c5843b9755e7b676c6c0    2
Name: num_redeems, dtype: int64","wallet_address
0x0292c117e0fc26212b22c5843b9755e7b676c6c0    4
Name: active_days, dtype: int64",501.9230769230769
0x0293fafe77e87627af48a55ec2129f769a9cb270,55,27,2.037037037037037,3.85416712626862e+21,2698056065.768193,2695704602.6608405,1.652073633163178e+21,0.9991284602506276,0.4286460807325237,0,"wallet_address
0x0293fafe77e87627af48a55ec2129f769a9cb270    18
Name: num_deposits, dtype: int64","wallet_address
0x0293fafe77e87627af48a55ec2129f769a9cb270    5
Name: num_borrows, dtype: int64","wallet_address
0x0293fafe77e87627af48a55ec2129f769a9cb270    3
Name: num_repays, dtype: int64","wallet_address
0x0293fafe77e87627af48a55ec2129f769a9cb270    29
Name: num_redeems, dtype: int64","wallet_address
0x0293fafe77e87627af48a55ec2129f769a9cb270    51
Name: active_days, dtype: int64",777.5929162720552
0x02940d1967e4e8d67d47ae49dbaa5f596e471475,1,1,1.0,0.0,0.0,0.0,1.254993372790879e+19,1.0,1.0,0,"Series([], Name: num_deposits, dtype: int64)","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","wallet_address
0x02940d1967e4e8d67d47ae49dbaa5f596e471475    1
Name: num_redeems, dtype: int64","wallet_address
0x02940d1967e4e8d67d47ae49dbaa5f596e471475    1
Name: active_days, dtype: int64",310.0
0x02946828dba18fcb7cd09e9ebf891ceaa1bd7aa6,13,32,0.40625,3.1041579823230494e+22,9.955088643448005e+19,1.0488363832977492e+20,1.0597350000202785e+20,1.0,0.0034139209603861,0,"wallet_address
0x02946828dba18fcb7cd09e9ebf891ceaa1bd7aa6    5
Name: num_deposits, dtype: int64","wallet_address
0x02946828dba18fcb7cd09e9ebf891ceaa1bd7aa6    4
Name: num_borrows, dtype: int64","wallet_address
0x02946828dba18fcb7cd09e9ebf891ceaa1bd7aa6    2
Name: num_repays, dtype: int64","wallet_address
0x02946828dba18fcb7cd09e9ebf891ceaa1bd7aa6    2
Name: num_redeems, dtype: int64","wallet_address
0x02946828dba18fcb7cd09e9ebf891ceaa1bd7aa6    13
Name: active_days, dtype: int64",803.7211079039614
0x02948cbed87c7ac0beb2488396a3886b9f656634,3,1,3.0,4.5659777579982696e+16,1.7122416592493512e+16,0.0,0.0,0.0,0.0,0,"wallet_address
0x02948cbed87c7ac0beb2488396a3886b9f656634    1
Name: num_deposits, dtype: int64","wallet_address
0x02948cbed87c7ac0beb2488396a3886b9f656634    2
Name: num_borrows, dtype: int64","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x02948cbed87c7ac0beb2488396a3886b9f656634    3
Name: active_days, dtype: int64",730.0
0x029540b12432897be480e69f38001b8e29ebd295,1,1,1.0,2.0096481796917105e+18,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x029540b12432897be480e69f38001b8e29ebd295    1
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x029540b12432897be480e69f38001b8e29ebd295    1
Name: active_days, dtype: int64",610.0
0x029571abceddd08d74c97010eba66f0a7d13c087,2,1,2.0,3.291736893120011e+16,4957435080000017.0,0.0,0.0,0.0,0.0,0,"wallet_address
0x029571abceddd08d74c97010eba66f0a7d13c087    1
Name: num_deposits, dtype: int64","wallet_address
0x029571abceddd08d74c97010eba66f0a7d13c087    1
Name: num_borrows, dtype: int64","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x029571abceddd08d74c97010eba66f0a7d13c087    1
Name: active_days, dtype: int64",720.0
0x0295cb6cd98aa3f2a8ae832a1b9c6f2b8a7160df,27,106,0.2547169811320754,1.3831367788356305e+23,94130100292.02794,40840212197.05904,3.1342106763301468e+22,0.4338698468434318,0.2266016437628552,2,"wallet_address
0x0295cb6cd98aa3f2a8ae832a1b9c6f2b8a7160df    12
Name: num_deposits, dtype: int64","wallet_address
0x0295cb6cd98aa3f2a8ae832a1b9c6f2b8a7160df    3
Name: num_borrows, dtype: int64","wallet_address
0x0295cb6cd98aa3f2a8ae832a1b9c6f2b8a7160df    4
Name: num_repays, dtype: int64","wallet_address
0x0295cb6cd98aa3f2a8ae832a1b9c6f2b8a7160df    6
Name: num_redeems, dtype: int64","wallet_address
0x0295cb6cd98aa3f2a8ae832a1b9c6f2b8a7160df    27
Name: active_days, dtype: int64",736.5000207506921
0x02961914072c1aaa8e0a3c8477874b311079b800,16,10,1.6,3.3450310510287094e+20,181034703.6027429,40811103.039576925,374735303.295242,0.2254324846419036,1.1202745133860514e-12,1,"wallet_address
0x02961914072c1aaa8e0a3c8477874b311079b800    8
Name: num_deposits, dtype: int64","wallet_address
0x02961914072c1aaa8e0a3c8477874b311079b800    4
Name: num_borrows, dtype: int64","wallet_address
0x02961914072c1aaa8e0a3c8477874b311079b800    1
Name: num_repays, dtype: int64","wallet_address
0x02961914072c1aaa8e0a3c8477874b311079b800    2
Name: num_redeems, dtype: int64","wallet_address
0x02961914072c1aaa8e0a3c8477874b311079b800    16
Name: active_days, dtype: int64",843.4567515356975
0x029832df0ace2538cdfbbd4fa198667ef84e7f68,1,1,1.0,1108462.3716111104,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x029832df0ace2538cdfbbd4fa198667ef84e7f68    1
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x029832df0ace2538cdfbbd4fa198667ef84e7f68    1
Name: active_days, dtype: int64",610.0
0x0298b2ecdef68bc139b098461217a5b3161b69c8,1227,16,76.6875,0.0,0.0,0.0,5.206102276875709e+24,1.0,1.0,0,"Series([], Name: num_deposits, dtype: int64)","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","wallet_address
0x0298b2ecdef68bc139b098461217a5b3161b69c8    1227
Name: num_redeems, dtype: int64","wallet_address
0x0298b2ecdef68bc139b098461217a5b3161b69c8    1226
Name: active_days, dtype: int64",400.0
0x02996c1eaf1ea3de391ed7c748ca6c0762cd5f04,56,104,0.5384615384615384,1.2698965484148136e+21,1.6030907406267942e+21,1.177687427872416e+21,1.3655231652274215e+21,0.7346355374817715,1.0,0,"wallet_address
0x02996c1eaf1ea3de391ed7c748ca6c0762cd5f04    29
Name: num_deposits, dtype: int64","wallet_address
0x02996c1eaf1ea3de391ed7c748ca6c0762cd5f04    12
Name: num_borrows, dtype: int64","wallet_address
0x02996c1eaf1ea3de391ed7c748ca6c0762cd5f04    5
Name: num_repays, dtype: int64","wallet_address
0x02996c1eaf1ea3de391ed7c748ca6c0762cd5f04    10
Name: num_redeems, dtype: int64","wallet_address
0x02996c1eaf1ea3de391ed7c748ca6c0762cd5f04    40
Name: active_days, dtype: int64",731.9210616364383
0x0299cb22804ccda6eb64b5c891de04d9f526cccb,8,23,0.3478260869565217,2.4643593083180958e+19,6.973545885485961e+18,6.973548648309629e+18,2.4643653016734188e+19,1.0,1.0,0,"wallet_address
0x0299cb22804ccda6eb64b5c891de04d9f526cccb    2
Name: num_deposits, dtype: int64","wallet_address
0x0299cb22804ccda6eb64b5c891de04d9f526cccb    3
Name: num_borrows, dtype: int64","wallet_address
0x0299cb22804ccda6eb64b5c891de04d9f526cccb    2
Name: num_repays, dtype: int64","wallet_address
0x0299cb22804ccda6eb64b5c891de04d9f526cccb    1
Name: num_redeems, dtype: int64","wallet_address
0x0299cb22804ccda6eb64b5c891de04d9f526cccb    8
Name: active_days, dtype: int64",703.4782608695652
0x029a3d224e8c5daf8d5126f35502d7aecd23fb02,1,1,1.0,1.0102517721595028e+18,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x029a3d224e8c5daf8d5126f35502d7aecd23fb02    1
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x029a3d224e8c5daf8d5126f35502d7aecd23fb02    1
Name: active_days, dtype: int64",610.0
0x029ac3b28fff4be7c9b8853210a15c45e733a0b3,2,1,2.0,6.014486751043486e+18,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x029ac3b28fff4be7c9b8853210a15c45e733a0b3    2
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x029ac3b28fff4be7c9b8853210a15c45e733a0b3    2
Name: active_days, dtype: int64",620.0
0x029b56845268708b6b05a90f761ebfe15151c738,42,49,0.8571428571428571,1.144414669740438e+21,2.4487889974588575e+20,7.487770313417697e+19,3.660125852359652e+20,0.3057744183426117,0.3198251428557619,1,"wallet_address
0x029b56845268708b6b05a90f761ebfe15151c738    18
Name: num_deposits, dtype: int64","wallet_address
0x029b56845268708b6b05a90f761ebfe15151c738    9
Name: num_borrows, dtype: int64","wallet_address
0x029b56845268708b6b05a90f761ebfe15151c738    8
Name: num_repays, dtype: int64","wallet_address
0x029b56845268708b6b05a90f761ebfe15151c738    6
Name: num_redeems, dtype: int64","wallet_address
0x029b56845268708b6b05a90f761ebfe15151c738    42
Name: active_days, dtype: int64",796.0114724515912
0x029b8b56a2b189b9485d32f60884ca1fa1cc3d6e,1,1,1.0,99013697312921.78,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x029b8b56a2b189b9485d32f60884ca1fa1cc3d6e    1
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x029b8b56a2b189b9485d32f60884ca1fa1cc3d6e    1
Name: active_days, dtype: int64",610.0
0x029bc12540dc84ed8282d36ebc268b5762a64346,1,1,1.0,265815455.94101065,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x029bc12540dc84ed8282d36ebc268b5762a64346    1
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x029bc12540dc84ed8282d36ebc268b5762a64346    1
Name: active_days, dtype: int64",610.0
0x029bcb2e9d1e503e747dea7d0a55ebc055f9b03b,16,14,1.1428571428571428,1.096522159129802e+22,6353240814.223545,6476700655.724957,1.0889883529607471e+22,1.0,0.993129362588501,0,"wallet_address
0x029bcb2e9d1e503e747dea7d0a55ebc055f9b03b    8
Name: num_deposits, dtype: int64","wallet_address
0x029bcb2e9d1e503e747dea7d0a55ebc055f9b03b    3
Name: num_borrows, dtype: int64","wallet_address
0x029bcb2e9d1e503e747dea7d0a55ebc055f9b03b    3
Name: num_repays, dtype: int64","wallet_address
0x029bcb2e9d1e503e747dea7d0a55ebc055f9b03b    2
Name: num_redeems, dtype: int64","wallet_address
0x029bcb2e9d1e503e747dea7d0a55ebc055f9b03b    16
Name: active_days, dtype: int64",712.1156351697214
0x029c7afb648193e67014467bf18beb4cf395c879,1,1,1.0,1.4471217500052097e+20,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x029c7afb648193e67014467bf18beb4cf395c879    1
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x029c7afb648193e67014467bf18beb4cf395c879    1
Name: active_days, dtype: int64",610.0
0x029ce20ee686f00a1200b116086f90a682e30092,17,14,1.2142857142857142,7.751181772857495e+19,7.751036117763477e+19,1301429709.545951,4371284418.812904,1.6790396661465588e-11,5.639507041519706e-11,0,"wallet_address
0x029ce20ee686f00a1200b116086f90a682e30092    4
Name: num_deposits, dtype: int64","wallet_address
0x029ce20ee686f00a1200b116086f90a682e30092    3
Name: num_borrows, dtype: int64","wallet_address
0x029ce20ee686f00a1200b116086f90a682e30092    3
Name: num_repays, dtype: int64","wallet_address
0x029ce20ee686f00a1200b116086f90a682e30092    7
Name: num_redeems, dtype: int64","wallet_address
0x029ce20ee686f00a1200b116086f90a682e30092    17
Name: active_days, dtype: int64",912.1428571355385
0x029d4f3c7a8f23ad7316731f271d4e194538d88e,2,1,2.0,1.4926463885000018e+18,2.0150734126457296e+17,0.0,0.0,0.0,0.0,0,"wallet_address
0x029d4f3c7a8f23ad7316731f271d4e194538d88e    1
Name: num_deposits, dtype: int64","wallet_address
0x029d4f3c7a8f23ad7316731f271d4e194538d88e    1
Name: num_borrows, dtype: int64","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x029d4f3c7a8f23ad7316731f271d4e194538d88e    2
Name: active_days, dtype: int64",720.0
0x029d81af39e6969033906aa51ba0a2e5f055fd43,27,58,0.4655172413793103,3.861402580549453e+20,530369790.91604567,530640116.6584188,4.43189132175266e+20,1.0,1.0,0,"wallet_address
0x029d81af39e6969033906aa51ba0a2e5f055fd43    9
Name: num_deposits, dtype: int64","wallet_address
0x029d81af39e6969033906aa51ba0a2e5f055fd43    7
Name: num_borrows, dtype: int64","wallet_address
0x029d81af39e6969033906aa51ba0a2e5f055fd43    5
Name: num_repays, dtype: int64","wallet_address
0x029d81af39e6969033906aa51ba0a2e5f055fd43    6
Name: num_redeems, dtype: int64","wallet_address
0x029d81af39e6969033906aa51ba0a2e5f055fd43    26
Name: active_days, dtype: int64",704.6551724137931
0x029de7a8c9511978c4795beccf60553d36318cfd,20,60,0.3333333333333333,3.696631014023027e+22,37331799773.55891,38752038173.24862,8.819925613484322e+20,1.0,0.023859361618799,0,"wallet_address
0x029de7a8c9511978c4795beccf60553d36318cfd    7
Name: num_deposits, dtype: int64","wallet_address
0x029de7a8c9511978c4795beccf60553d36318cfd    4
Name: num_borrows, dtype: int64","wallet_address
0x029de7a8c9511978c4795beccf60553d36318cfd    4
Name: num_repays, dtype: int64","wallet_address
0x029de7a8c9511978c4795beccf60553d36318cfd    5
Name: num_redeems, dtype: int64","wallet_address
0x029de7a8c9511978c4795beccf60553d36318cfd    18
Name: active_days, dtype: int64",800.9473971714535
0x029f19fc5a2425a4f04c3e1f6855af0afbcc3c93,160,88,1.818181818181818,1.1123611602632416e+21,760635847.7323947,760000315.2045074,9.681339319884346e+20,0.99916447202721,0.8703413662513391,0,"wallet_address
0x029f19fc5a2425a4f04c3e1f6855af0afbcc3c93    61
Name: num_deposits, dtype: int64","wallet_address
0x029f19fc5a2425a4f04c3e1f6855af0afbcc3c93    38
Name: num_borrows, dtype: int64","wallet_address
0x029f19fc5a2425a4f04c3e1f6855af0afbcc3c93    22
Name: num_repays, dtype: int64","wallet_address
0x029f19fc5a2425a4f04c3e1f6855af0afbcc3c93    39
Name: num_redeems, dtype: int64","wallet_address
0x029f19fc5a2425a4f04c3e1f6855af0afbcc3c93    158
Name: active_days, dtype: int64",731.2312343539633
0x02a06a60b8b437bf6cf79d0a5933908525a139e5,1,1,1.0,1097315.0530597586,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x02a06a60b8b437bf6cf79d0a5933908525a139e5    1
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x02a06a60b8b437bf6cf79d0a5933908525a139e5    1
Name: active_days, dtype: int64",610.0
0x02a0788f463bf8fa2754fa49cd89cb1e079ca046,1,1,1.0,1111274.8754792856,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x02a0788f463bf8fa2754fa49cd89cb1e079ca046    1
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x02a0788f463bf8fa2754fa49cd89cb1e079ca046    1
Name: active_days, dtype: int64",610.0
0x02a0f1a59940dddb35a38327e93d7abb49e285b1,115,118,0.9745762711864406,1.2363566708731157e+22,3.377438498245565e+21,4.00953302996864e+20,7.006481868081007e+21,0.1187152047935564,0.5667039320565179,0,"wallet_address
0x02a0f1a59940dddb35a38327e93d7abb49e285b1    22
Name: num_deposits, dtype: int64","wallet_address
0x02a0f1a59940dddb35a38327e93d7abb49e285b1    20
Name: num_borrows, dtype: int64","wallet_address
0x02a0f1a59940dddb35a38327e93d7abb49e285b1    59
Name: num_repays, dtype: int64","wallet_address
0x02a0f1a59940dddb35a38327e93d7abb49e285b1    14
Name: num_redeems, dtype: int64","wallet_address
0x02a0f1a59940dddb35a38327e93d7abb49e285b1    113
Name: active_days, dtype: int64",841.2038490268569
